3 726:1 5406:1 
3 726:1 5406:1 
5 86:1 8289:1 
5 41:1 1619:1 
5 41:1 1619:1 
5 41:1 3171:1 
5 41:1 4608:1 
5 41:1 6293:1 
5 436:1 1586:1 
3 436:1 3717:1 
5 436:1 3386:1 
5 436:1 1990:1 
5 436:1 3489:1 
5 436:1 3489:1 
5 436:1 6973:1 
3 436:1 3612:1 
5 436:1 1138:1 
5 436:1 9222:1 
5 436:1 9222:1 
5 436:1 8316:1 
5 436:1 7185:1 
5 436:1 7185:1 
5 436:1 1543:1 
5 436:1 4179:1 
5 436:1 7797:1 
5 436:1 7797:1 
5 436:1 7797:1 
5 436:1 8670:1 
5 436:1 10124:1 
3 436:1 6661:1 
5 436:1 3656:1 
5 436:1 3656:1 
5 436:1 6812:1 
5 399:1 4918:1 
5 399:1 5951:1 
5 399:1 9189:1 
5 399:1 4739:1 
5 399:1 7419:1 
5 399:1 2527:1 
3 399:1 7908:1 
3 399:1 7908:1 
5 399:1 889:1 
3 399:1 889:1 
3 399:1 889:1 
3 399:1 889:1 
5 160:1 8459:1 
5 160:1 3220:1 
5 160:1 1237:1 
5 160:1 7350:1 
5 79:1 8239:1 
5 45:1 1281:1 
5 45:1 1281:1 
5 45:1 1281:1 
5 45:1 1281:1 
3 45:1 5534:1 
5 45:1 934:1 
5 45:1 5988:1 
5 405:1 3717:1 
5 405:1 2393:1 
5 405:1 5201:1 
5 405:1 8733:1 
5 257:1 6063:1 
5 257:1 8554:1 
5 257:1 2746:1 
5 257:1 2746:1 
3 257:1 3465:1 
3 257:1 8023:1 
5 257:1 10203:1 
5 257:1 9175:1 
5 858:1 6001:1 
5 858:1 2433:1 
5 858:1 2433:1 
5 858:1 4359:1 
5 858:1 894:1 
5 858:1 2818:1 
5 122:1 8165:1 
5 122:1 2834:1 
3 122:1 6015:1 
3 122:1 984:1 
5 122:1 9855:1 
5 122:1 1985:1 
5 122:1 1985:1 
5 122:1 1985:1 
5 122:1 1985:1 
5 122:1 1985:1 
5 122:1 1706:1 
5 122:1 1706:1 
4 122:1 1706:1 
4 122:1 1706:1 
5 267:1 6931:1 
5 267:1 3425:1 
5 267:1 2337:1 
5 267:1 2337:1 
5 267:1 8696:1 
5 267:1 8696:1 
5 267:1 8696:1 
5 267:1 9847:1 
5 267:1 3203:1 
5 267:1 9643:1 
5 267:1 9643:1 
5 267:1 9643:1 
5 267:1 5548:1 
5 267:1 8066:1 
5 267:1 5447:1 
5 267:1 7287:1 
5 267:1 8442:1 
5 267:1 10299:1 
5 267:1 10299:1 
5 267:1 10299:1 
5 267:1 10299:1 
5 267:1 1154:1 
5 267:1 4661:1 
5 267:1 4488:1 
5 267:1 4488:1 
5 267:1 4488:1 
5 267:1 4488:1 
5 267:1 4488:1 
5 267:1 4488:1 
5 267:1 3854:1 
5 267:1 3854:1 
5 267:1 6275:1 
5 267:1 6275:1 
5 267:1 4403:1 
5 267:1 900:1 
5 267:1 900:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 2283:1 
5 267:1 8900:1 
5 267:1 8900:1 
5 267:1 8900:1 
5 267:1 8900:1 
5 267:1 5964:1 
5 267:1 9175:1 
5 267:1 9175:1 
5 636:1 8558:1 
5 636:1 10381:1 
5 636:1 4397:1 
5 636:1 1433:1 
5 636:1 1433:1 
5 636:1 1433:1 
5 636:1 1433:1 
5 636:1 961:1 
5 636:1 956:1 
5 636:1 8775:1 
5 794:1 4366:1 
3 358:1 6197:1 
5 358:1 4785:1 
3 358:1 8095:1 
5 358:1 3780:1 
5 358:1 3780:1 
3 358:1 9849:1 
3 358:1 4937:1 
5 358:1 2397:1 
3 358:1 3460:1 
5 358:1 9030:1 
3 358:1 8363:1 
5 358:1 5798:1 
5 358:1 5825:1 
3 358:1 4772:1 
3 358:1 5673:1 
3 358:1 5673:1 
3 358:1 4215:1 
3 358:1 5039:1 
5 358:1 2966:1 
3 358:1 7344:1 
5 358:1 1754:1 
5 358:1 10187:1 
5 248:1 9381:1 
5 248:1 4157:1 
5 248:1 3374:1 
5 248:1 1655:1 
5 248:1 3901:1 
5 248:1 3901:1 
5 248:1 9611:1 
5 248:1 9443:1 
5 248:1 5917:1 
5 248:1 7264:1 
5 248:1 7537:1 
5 248:1 5855:1 
3 62:1 7726:1 
5 237:1 1751:1 
5 237:1 6114:1 
5 237:1 8110:1 
5 237:1 3675:1 
5 237:1 6726:1 
5 237:1 8988:1 
5 237:1 8988:1 
5 237:1 1889:1 
5 237:1 5264:1 
5 237:1 5264:1 
5 237:1 3805:1 
5 237:1 3805:1 
5 237:1 10009:1 
5 237:1 3620:1 
5 237:1 1945:1 
5 237:1 8446:1 
5 237:1 8446:1 
5 237:1 8446:1 
5 237:1 8446:1 
5 237:1 3076:1 
5 237:1 3076:1 
5 237:1 9681:1 
5 237:1 7762:1 
5 237:1 2661:1 
5 237:1 6295:1 
5 237:1 7823:1 
5 237:1 10065:1 
5 237:1 6713:1 
5 237:1 6713:1 
5 237:1 4074:1 
5 715:1 7316:1 
5 715:1 7316:1 
5 715:1 2770:1 
5 715:1 2770:1 
5 715:1 7770:1 
5 715:1 5572:1 
5 715:1 5572:1 
5 715:1 5572:1 
5 715:1 5572:1 
5 715:1 5572:1 
5 715:1 1393:1 
5 715:1 1393:1 
5 715:1 1393:1 
5 715:1 1393:1 
5 715:1 1393:1 
5 715:1 1393:1 
5 715:1 3665:1 
5 715:1 3665:1 
5 715:1 3665:1 
5 616:1 6501:1 
5 616:1 7958:1 
5 616:1 6889:1 
5 172:1 1665:1 
5 172:1 1144:1 
5 172:1 6823:1 
5 13:1 7027:1 
5 13:1 7027:1 
5 13:1 7027:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 6934:1 
5 13:1 3628:1 
5 13:1 2986:1 
5 13:1 2986:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 5476:1 
5 13:1 8363:1 
5 13:1 8363:1 
5 13:1 8363:1 
5 13:1 8178:1 
5 13:1 5444:1 
5 13:1 5444:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 1235:1 
5 13:1 7350:1 
5 382:1 1978:1 
3 382:1 919:1 
3 860:1 3862:1 
5 875:1 5269:1 
4 875:1 5269:1 
5 875:1 4706:1 
5 875:1 4706:1 
4 875:1 4706:1 
4 875:1 4706:1 
4 875:1 4706:1 
4 875:1 4706:1 
4 875:1 4706:1 
4 875:1 4706:1 
4 875:1 4706:1 
4 875:1 4706:1 
4 875:1 7301:1 
5 875:1 4478:1 
4 875:1 7610:1 
5 168:1 7506:1 
5 168:1 4648:1 
5 168:1 4648:1 
5 168:1 8515:1 
3 168:1 8515:1 
5 168:1 3319:1 
5 168:1 8955:1 
5 168:1 6444:1 
3 168:1 7558:1 
3 168:1 3266:1 
3 168:1 7187:1 
5 168:1 2397:1 
5 168:1 1616:1 
5 168:1 6723:1 
5 168:1 939:1 
5 168:1 2834:1 
5 168:1 2126:1 
5 168:1 1924:1 
5 168:1 1924:1 
5 168:1 9344:1 
5 168:1 7598:1 
3 168:1 7598:1 
3 168:1 1868:1 
5 168:1 7293:1 
5 168:1 10164:1 
3 168:1 8404:1 
5 168:1 2167:1 
5 168:1 10275:1 
5 168:1 7549:1 
5 168:1 7370:1 
3 168:1 7370:1 
5 168:1 1428:1 
5 168:1 1428:1 
5 168:1 7872:1 
5 168:1 9421:1 
5 168:1 3179:1 
5 168:1 4214:1 
5 168:1 6649:1 
3 168:1 6649:1 
5 168:1 9175:1 
5 610:1 10143:1 
5 610:1 3204:1 
5 610:1 2185:1 
5 610:1 2185:1 
3 610:1 2185:1 
5 473:1 3396:1 
5 363:1 9527:1 
3 363:1 1889:1 
3 363:1 3349:1 
5 363:1 10381:1 
3 363:1 9103:1 
5 363:1 1848:1 
3 363:1 8670:1 
5 363:1 10081:1 
3 363:1 10081:1 
3 363:1 1688:1 
5 386:1 5551:1 
5 386:1 1083:1 
5 386:1 6694:1 
5 386:1 9118:1 
5 386:1 7549:1 
5 386:1 7549:1 
5 386:1 7549:1 
5 386:1 6830:1 
5 386:1 8697:1 
5 386:1 8697:1 
5 386:1 8697:1 
5 386:1 1372:1 
5 386:1 5711:1 
5 109:1 3771:1 
5 109:1 3771:1 
5 109:1 10298:1 
5 109:1 9589:1 
5 109:1 8506:1 
3 109:1 1579:1 
5 109:1 5917:1 
5 109:1 2167:1 
5 109:1 2167:1 
5 109:1 2605:1 
5 109:1 4837:1 
5 109:1 2471:1 
5 821:1 4138:1 
5 821:1 2281:1 
5 821:1 7535:1 
5 378:1 6148:1 
5 378:1 3946:1 
5 378:1 3946:1 
5 378:1 3946:1 
5 378:1 3946:1 
5 378:1 6073:1 
5 481:1 1990:1 
5 481:1 1852:1 
5 481:1 1852:1 
5 481:1 4878:1 
5 481:1 9606:1 
5 481:1 4087:1 
5 481:1 4740:1 
5 481:1 2870:1 
5 481:1 6295:1 
5 481:1 6295:1 
5 481:1 6295:1 
5 457:1 8205:1 
5 457:1 8205:1 
5 457:1 8205:1 
5 457:1 6325:1 
5 457:1 6325:1 
5 457:1 6325:1 
5 457:1 2749:1 
5 457:1 2749:1 
5 457:1 1466:1 
5 457:1 1633:1 
5 457:1 2135:1 
5 457:1 2135:1 
5 457:1 9119:1 
5 457:1 8287:1 
5 457:1 8287:1 
5 457:1 8287:1 
5 457:1 8463:1 
5 457:1 4753:1 
5 457:1 4753:1 
5 530:1 10051:1 
5 530:1 10397:1 
5 530:1 10397:1 
5 530:1 3266:1 
5 530:1 2509:1 
5 530:1 6103:1 
5 530:1 1616:1 
5 530:1 8824:1 
5 530:1 8441:1 
5 530:1 2663:1 
5 530:1 8050:1 
5 530:1 3791:1 
5 530:1 1259:1 
5 530:1 10324:1 
5 357:1 3171:1 
5 357:1 6525:1 
5 357:1 6525:1 
3 342:1 3091:1 
5 342:1 4375:1 
5 342:1 4375:1 
5 342:1 6564:1 
3 433:1 4044:1 
5 433:1 7769:1 
5 433:1 7551:1 
5 433:1 7551:1 
5 433:1 7551:1 
5 433:1 2437:1 
5 433:1 6401:1 
5 433:1 6401:1 
3 433:1 6401:1 
5 433:1 4706:1 
5 433:1 6696:1 
5 650:1 2523:1 
5 571:1 8958:1 
5 571:1 5562:1 
5 571:1 2509:1 
3 571:1 4622:1 
5 571:1 8554:1 
5 571:1 5269:1 
5 571:1 7146:1 
5 571:1 6896:1 
5 571:1 4111:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 571:1 3180:1 
5 415:1 4794:1 
5 415:1 6253:1 
5 415:1 9780:1 
5 415:1 3631:1 
5 415:1 5711:1 
5 657:1 7903:1 
5 354:1 4536:1 
5 354:1 4536:1 
5 354:1 4536:1 
3 354:1 4527:1 
3 354:1 1429:1 
3 354:1 4377:1 
3 354:1 7560:1 
5 354:1 8295:1 
5 354:1 8295:1 
5 354:1 8295:1 
5 354:1 8295:1 
5 182:1 4893:1 
5 182:1 9175:1 
5 182:1 9175:1 
5 866:1 2739:1 
5 866:1 2739:1 
5 384:1 7492:1 
5 384:1 2764:1 
5 384:1 1209:1 
5 384:1 9107:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 5252:1 
5 384:1 1543:1 
5 384:1 1259:1 
5 384:1 7290:1 
5 384:1 7290:1 
5 447:1 1994:1 
5 877:1 3349:1 
5 877:1 3349:1 
5 877:1 3349:1 
5 877:1 3349:1 
5 877:1 3349:1 
5 877:1 3349:1 
5 877:1 7727:1 
5 877:1 8467:1 
5 877:1 8467:1 
5 299:1 8649:1 
5 299:1 8946:1 
5 299:1 3916:1 
5 207:1 8658:1 
5 207:1 8658:1 
5 207:1 5117:1 
5 593:1 2987:1 
5 593:1 2427:1 
5 593:1 1076:1 
3 593:1 1573:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 9044:1 
5 593:1 1451:1 
5 593:1 1451:1 
5 593:1 1451:1 
5 593:1 9495:1 
5 593:1 9495:1 
5 593:1 9495:1 
5 593:1 9495:1 
5 593:1 5875:1 
5 593:1 5875:1 
5 593:1 5875:1 
5 593:1 1577:1 
5 593:1 1577:1 
5 593:1 1577:1 
5 593:1 1149:1 
5 593:1 8637:1 
5 593:1 4706:1 
3 593:1 4405:1 
3 148:1 9380:1 
5 148:1 9338:1 
3 148:1 9338:1 
5 148:1 3001:1 
5 148:1 9704:1 
3 148:1 3450:1 
5 148:1 2845:1 
3 148:1 1149:1 
3 148:1 1149:1 
3 148:1 2699:1 
3 148:1 2699:1 
5 148:1 5984:1 
3 148:1 8060:1 
5 148:1 8585:1 
5 148:1 6893:1 
5 148:1 7700:1 
3 148:1 7652:1 
3 148:1 9991:1 
3 148:1 9991:1 
5 148:1 9175:1 
5 259:1 1543:1 
5 259:1 1543:1 
5 259:1 1461:1 
5 327:1 1261:1 
5 327:1 2339:1 
5 327:1 8694:1 
5 327:1 8694:1 
5 327:1 4701:1 
5 327:1 4701:1 
5 327:1 4701:1 
5 327:1 4701:1 
5 327:1 4701:1 
5 327:1 4701:1 
5 327:1 4377:1 
5 327:1 9490:1 
5 327:1 10381:1 
5 327:1 8881:1 
5 327:1 8881:1 
5 327:1 5825:1 
5 327:1 3248:1 
5 327:1 5269:1 
5 327:1 3307:1 
5 327:1 3307:1 
5 327:1 2830:1 
5 327:1 2976:1 
5 327:1 9295:1 
5 327:1 3465:1 
5 327:1 8670:1 
5 327:1 6295:1 
5 327:1 3384:1 
5 105:1 2421:1 
5 105:1 7680:1 
5 105:1 9667:1 
5 105:1 1802:1 
5 105:1 6542:1 
5 105:1 8090:1 
5 245:1 3717:1 
4 245:1 1293:1 
5 245:1 3397:1 
5 245:1 2925:1 
5 245:1 2925:1 
5 245:1 8483:1 
4 245:1 9815:1 
5 245:1 8719:1 
3 245:1 7546:1 
5 245:1 7290:1 
5 245:1 1414:1 
5 245:1 7350:1 
5 245:1 7350:1 
5 745:1 3450:1 
5 745:1 6501:1 
5 745:1 5374:1 
5 745:1 7068:1 
5 745:1 7068:1 
5 628:1 7724:1 
5 179:1 7862:1 
5 179:1 2029:1 
5 179:1 8509:1 
5 179:1 3690:1 
5 179:1 10045:1 
5 179:1 9864:1 
5 717:1 9628:1 
4 717:1 6267:1 
5 578:1 7896:1 
5 578:1 6075:1 
3 578:1 5952:1 
5 578:1 5917:1 
5 578:1 5021:1 
5 578:1 8510:1 
5 578:1 8044:1 
5 578:1 8044:1 
5 578:1 8044:1 
5 33:1 10128:1 
5 33:1 10128:1 
5 33:1 4635:1 
5 33:1 4635:1 
5 33:1 2364:1 
5 33:1 955:1 
5 33:1 955:1 
5 33:1 4822:1 
5 608:1 6106:1 
5 608:1 7933:1 
5 608:1 3171:1 
5 608:1 3171:1 
5 608:1 1859:1 
5 490:1 9550:1 
5 490:1 919:1 
5 490:1 919:1 
5 634:1 6401:1 
5 634:1 6562:1 
5 634:1 5418:1 
5 634:1 2596:1 
5 634:1 2596:1 
5 634:1 2596:1 
3 325:1 2131:1 
3 325:1 3013:1 
4 120:1 4545:1 
4 120:1 4545:1 
4 120:1 4545:1 
4 120:1 4545:1 
3 120:1 8028:1 
4 120:1 8231:1 
5 120:1 6778:1 
5 120:1 6778:1 
3 120:1 6778:1 
4 120:1 5038:1 
5 120:1 4152:1 
5 120:1 6432:1 
5 10:1 1922:1 
5 10:1 1922:1 
5 10:1 1922:1 
5 10:1 1200:1 
5 10:1 4012:1 
5 10:1 6294:1 
5 880:1 3397:1 
5 790:1 7206:1 
5 790:1 3418:1 
5 790:1 1527:1 
5 790:1 1527:1 
5 790:1 2362:1 
5 790:1 6696:1 
5 790:1 6696:1 
5 790:1 6696:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 790:1 10203:1 
5 293:1 6216:1 
5 293:1 2845:1 
5 293:1 1619:1 
5 293:1 7202:1 
5 293:1 8983:1 
5 293:1 5924:1 
5 293:1 2585:1 
5 293:1 9855:1 
5 293:1 8657:1 
5 293:1 6539:1 
5 293:1 6539:1 
5 293:1 8913:1 
5 293:1 6304:1 
5 293:1 1706:1 
5 293:1 9864:1 
5 485:1 1119:1 
5 485:1 5858:1 
5 485:1 5858:1 
5 485:1 5858:1 
5 485:1 5858:1 
5 485:1 5858:1 
5 485:1 5858:1 
5 485:1 5858:1 
5 485:1 4701:1 
5 485:1 4701:1 
5 485:1 1451:1 
3 485:1 9148:1 
3 485:1 9148:1 
5 485:1 2578:1 
5 485:1 2578:1 
5 485:1 4500:1 
4 485:1 2114:1 
5 485:1 4706:1 
5 485:1 4706:1 
5 485:1 4706:1 
5 485:1 1428:1 
5 485:1 1428:1 
5 485:1 1428:1 
5 485:1 3968:1 
5 194:1 4843:1 
5 146:1 5410:1 
5 435:1 1598:1 
5 435:1 2605:1 
5 594:1 2629:1 
5 594:1 2629:1 
5 594:1 4454:1 
5 594:1 2852:1 
5 594:1 6501:1 
5 594:1 3610:1 
5 594:1 5441:1 
5 594:1 8801:1 
5 594:1 8801:1 
5 594:1 7807:1 
5 594:1 7487:1 
5 594:1 6312:1 
5 702:1 4273:1 
3 702:1 1281:1 
3 702:1 4886:1 
5 702:1 969:1 
5 702:1 4818:1 
5 702:1 5979:1 
3 702:1 4192:1 
3 702:1 4192:1 
3 702:1 9600:1 
5 702:1 1466:1 
3 702:1 4140:1 
5 702:1 3690:1 
5 702:1 6600:1 
3 702:1 5122:1 
5 702:1 10032:1 
5 702:1 7886:1 
3 702:1 7443:1 
3 702:1 9598:1 
5 702:1 4338:1 
3 702:1 1418:1 
3 702:1 6324:1 
3 702:1 2192:1 
3 702:1 6446:1 
5 702:1 1924:1 
5 702:1 9550:1 
5 702:1 1913:1 
3 702:1 2714:1 
5 702:1 1411:1 
3 702:1 2584:1 
5 702:1 5688:1 
3 702:1 5514:1 
3 702:1 10164:1 
5 702:1 8928:1 
5 702:1 4111:1 
5 702:1 1428:1 
5 702:1 1428:1 
3 702:1 1428:1 
5 702:1 2524:1 
3 702:1 6293:1 
5 850:1 3736:1 
5 850:1 6486:1 
5 850:1 3460:1 
4 850:1 9107:1 
5 850:1 7134:1 
5 850:1 9613:1 
5 850:1 3873:1 
5 850:1 1673:1 
5 850:1 5434:1 
5 850:1 3840:1 
5 850:1 7350:1 
5 8:1 8952:1 
5 8:1 8952:1 
5 536:1 2578:1 
5 536:1 10213:1 
5 536:1 10213:1 
5 841:1 4943:1 
5 841:1 10348:1 
5 841:1 2845:1 
5 841:1 8865:1 
5 841:1 10381:1 
5 841:1 10218:1 
5 841:1 6501:1 
5 841:1 6501:1 
5 841:1 8020:1 
5 841:1 9175:1 
5 841:1 9175:1 
5 184:1 9700:1 
5 184:1 1330:1 
5 184:1 3349:1 
5 184:1 3349:1 
5 184:1 3826:1 
5 184:1 9678:1 
5 184:1 7598:1 
5 184:1 4861:1 
5 184:1 5586:1 
5 548:1 8729:1 
5 548:1 1213:1 
5 548:1 9081:1 
5 548:1 7604:1 
5 548:1 2020:1 
5 548:1 3591:1 
5 548:1 5995:1 
5 548:1 5995:1 
3 781:1 3171:1 
5 781:1 5227:1 
5 205:1 2752:1 
5 205:1 2752:1 
3 205:1 2752:1 
5 205:1 7551:1 
5 205:1 4237:1 
5 205:1 3680:1 
3 205:1 4716:1 
5 205:1 8020:1 
5 461:1 1451:1 
5 461:1 1451:1 
5 461:1 1451:1 
5 461:1 1451:1 
5 461:1 10072:1 
5 461:1 2123:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4240:1 
5 461:1 4849:1 
5 461:1 5374:1 
5 461:1 2677:1 
4 461:1 2677:1 
5 461:1 9632:1 
5 461:1 9632:1 
5 461:1 7487:1 
5 461:1 7487:1 
5 461:1 5790:1 
5 163:1 2746:1 
5 163:1 8715:1 
5 163:1 8715:1 
5 163:1 7432:1 
5 697:1 4536:1 
5 580:1 2245:1 
5 580:1 2245:1 
5 580:1 2245:1 
5 580:1 2245:1 
5 580:1 2245:1 
5 580:1 2245:1 
5 80:1 4465:1 
5 80:1 4465:1 
5 80:1 9968:1 
5 80:1 2845:1 
3 80:1 884:1 
5 80:1 7758:1 
5 80:1 7758:1 
5 80:1 7758:1 
5 80:1 3068:1 
5 139:1 9121:1 
5 139:1 9028:1 
5 139:1 9028:1 
5 139:1 9028:1 
5 139:1 9028:1 
5 139:1 9028:1 
5 139:1 9028:1 
5 139:1 9028:1 
5 139:1 9028:1 
5 139:1 7652:1 
5 139:1 4322:1 
5 139:1 4322:1 
5 139:1 4322:1 
5 139:1 4322:1 
5 139:1 4322:1 
5 139:1 4322:1 
5 139:1 4322:1 
5 139:1 5815:1 
5 127:1 1257:1 
5 127:1 8616:1 
5 127:1 8758:1 
5 127:1 5375:1 
5 127:1 5375:1 
5 127:1 5979:1 
5 127:1 4701:1 
5 127:1 1451:1 
5 127:1 2732:1 
5 127:1 6874:1 
5 127:1 5656:1 
5 127:1 5656:1 
5 127:1 4607:1 
5 127:1 7621:1 
5 127:1 3981:1 
5 127:1 10326:1 
5 127:1 9353:1 
5 127:1 961:1 
5 127:1 3840:1 
5 127:1 2818:1 
5 127:1 7485:1 
5 94:1 4234:1 
5 94:1 7758:1 
5 94:1 7758:1 
5 94:1 7758:1 
5 94:1 7758:1 
5 94:1 7758:1 
5 94:1 7758:1 
5 94:1 7758:1 
5 722:1 9847:1 
5 722:1 9847:1 
5 722:1 7077:1 
5 722:1 3491:1 
5 722:1 2680:1 
5 722:1 10043:1 
3 573:1 7187:1 
5 573:1 4759:1 
3 573:1 8268:1 
3 573:1 5901:1 
3 573:1 7228:1 
3 573:1 1447:1 
5 53:1 2117:1 
5 53:1 6361:1 
5 585:1 7144:1 
5 585:1 3783:1 
5 705:1 3771:1 
5 705:1 8861:1 
5 705:1 5274:1 
5 705:1 1164:1 
5 705:1 9911:1 
5 705:1 9651:1 
5 705:1 7146:1 
5 705:1 8878:1 
5 705:1 2214:1 
5 705:1 3131:1 
5 705:1 3131:1 
5 705:1 3131:1 
5 705:1 4167:1 
5 705:1 7210:1 
5 705:1 2705:1 
5 705:1 1754:1 
3 705:1 3665:1 
5 705:1 10125:1 
5 705:1 10125:1 
5 705:1 7308:1 
5 865:1 7142:1 
5 865:1 8505:1 
5 865:1 6035:1 
5 865:1 9175:1 
5 513:1 7737:1 
5 513:1 7737:1 
5 513:1 8881:1 
5 513:1 10246:1 
5 513:1 2684:1 
5 513:1 2684:1 
5 513:1 9855:1 
5 513:1 3500:1 
5 513:1 2318:1 
5 513:1 7700:1 
5 513:1 7700:1 
5 513:1 3787:1 
5 513:1 10213:1 
5 513:1 10213:1 
5 513:1 10213:1 
5 762:1 3171:1 
5 385:1 8792:1 
5 385:1 8494:1 
5 385:1 8799:1 
5 385:1 8799:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 971:1 
5 645:1 4918:1 
5 645:1 6284:1 
5 645:1 9235:1 
5 645:1 7707:1 
5 645:1 4645:1 
5 645:1 7609:1 
5 645:1 7609:1 
5 376:1 4536:1 
5 376:1 3204:1 
5 376:1 7555:1 
5 376:1 6010:1 
5 376:1 3934:1 
5 376:1 3934:1 
5 376:1 3934:1 
5 376:1 3934:1 
5 376:1 3934:1 
5 376:1 3934:1 
5 376:1 3934:1 
5 376:1 5410:1 
5 376:1 5410:1 
5 376:1 8269:1 
5 376:1 8269:1 
5 376:1 8269:1 
5 376:1 8269:1 
5 376:1 6501:1 
5 376:1 9855:1 
5 376:1 1646:1 
3 376:1 1646:1 
5 376:1 7762:1 
5 376:1 2705:1 
3 376:1 4002:1 
5 376:1 5622:1 
5 376:1 3301:1 
3 6:1 9700:1 
3 6:1 9700:1 
3 6:1 9700:1 
5 6:1 4309:1 
3 6:1 8363:1 
5 6:1 3042:1 
5 6:1 3042:1 
5 6:1 6253:1 
5 6:1 6223:1 
5 6:1 6223:1 
5 6:1 7188:1 
3 6:1 7188:1 
5 6:1 7350:1 
3 6:1 7350:1 
5 144:1 1859:1 
5 806:1 2421:1 
5 806:1 1462:1 
5 806:1 5494:1 
5 806:1 6102:1 
5 806:1 10201:1 
5 482:1 9700:1 
5 482:1 5311:1 
5 648:1 1053:1 
5 268:1 2437:1 
5 268:1 3349:1 
5 268:1 2032:1 
5 268:1 2032:1 
5 268:1 8505:1 
5 268:1 8505:1 
5 268:1 6708:1 
5 268:1 7762:1 
5 268:1 7762:1 
5 268:1 7762:1 
5 268:1 1246:1 
5 268:1 5784:1 
5 292:1 9381:1 
5 292:1 5659:1 
5 292:1 3206:1 
5 292:1 4993:1 
3 292:1 8398:1 
5 169:1 8830:1 
5 169:1 9881:1 
5 219:1 1997:1 
5 219:1 1997:1 
5 219:1 1997:1 
5 219:1 1997:1 
5 219:1 1997:1 
5 219:1 1997:1 
5 219:1 1997:1 
5 219:1 1083:1 
5 219:1 3805:1 
5 219:1 8268:1 
5 219:1 4200:1 
5 219:1 4200:1 
5 219:1 5334:1 
5 219:1 5334:1 
5 219:1 6125:1 
5 219:1 6125:1 
5 219:1 6125:1 
5 219:1 6326:1 
5 219:1 6326:1 
5 219:1 6326:1 
5 219:1 6326:1 
5 219:1 6326:1 
5 114:1 10087:1 
5 114:1 8090:1 
5 408:1 7589:1 
5 408:1 7589:1 
5 408:1 7589:1 
5 408:1 8227:1 
5 408:1 2680:1 
5 813:1 2399:1 
5 813:1 3919:1 
5 813:1 4841:1 
5 871:1 9693:1 
